ESPT_CD_ID;EMBA_CD_ID;PORT_CD_ID_ORIGEM;PORT_CD_ID_DESTINO;ESPT_TX_NUM_ESCALA;ESPT_DT_QTO_BOLETIM;ESPT_DT_QTP_BOLETIM;ESPT_NR_DIST_NAVEGADA;ESPT_NR_DIST_TABELADA;ESPT_NR_COMB_EXI_MFO;ESPT_NR_OLEO_PESADO;ESPT_NR_COMB_EXI_MDO_MGO;ESPT_NR_OLEO_DIESEL;ESPT_MD_VELOC_TP;ESPT_MD_CONS_FO;ESPT_MD_CONS_DO;ESPT_IN_CARGA_LASTRO;CEVG_NR_TEMPO;CEVG_NR_OLEO_PESADO;CEVG_NR_OLEO_DIESEL;CEVG_NR_DISTANCIA_NAV;CONSUMO_FO_VIAGEM;CONSUMO_DO_VIAGEM;CONSUMO_TOTAL;CONSUMO_MEDIO_VIAGEM;CONSUMO_FO_DCE;CONSUMO_DO_DCE;CONSUMO_TOTAL_DCE;CONSUMO_MEDIO_DCE;CONSUMO_DO_FCE;CONSUMO_FO_FCE;CONSUMO_TOTAL_FCE;CONSUMO_MEDIO_FCE;VELOC_MEDIA_VIAGEM;VELOC_MEDIA_FCE;VELOC_MEDIA_DCE;TEMPO_VIAGEM
283203;17MJ;FAZE;ITAC;817;7/10/2019 11:00 PM;7/13/2019 11:30 AM;610;593;423;91;480;91.95;13;30;1;C;59.5;56;0.95;597;57;0.95;57.95;10.53;56;0.95;56.95;10.48;0;1;1;13;10.17;26;10.03;60
283217;09XB;FAZE;ITAC;279;7/25/2019 8:00 PM;7/28/2019 4:30 PM;613;598;505;335.2;570.5;335.2;13;22;0.1;C;67.5;65.5;0;613;65.5;0;65.5;9.36;65.5;0;65.5;9.36;0;0;0;0;9.01;0;9.08;68
286096;09XB;FAZE;ITAC;285;8/18/2019 1:30 AM;8/20/2019 5:30 PM;602;598;180.8;319.4;241.2;319.4;11;23;0.1;C;63;60.3;0;602;60.4;0;60.4;9.97;60.3;0;60.3;9.98;0;0.1;0.1;0;9.41;0;9.56;64
286713;1LPY;FAZE;ITAC;135;8/23/2019 5:42 PM;8/26/2019 1:12 PM;606;598;770.3;148.6;826;148.9;13;31;0.1;C;67.5;55.7;0.3;606;55.7;0.3;56;10.82;55.7;0.3;56;10.82;0;0;0;0;9.04;0;8.98;67
276508;1CQ3;FAZE;MAUS;97;3/9/2019 2:30 AM;3/12/2019 3:00 AM;720;720;851.2;112.6;934.1;112.6;12.5;27.5;0.1;C;71.5;82.89;0;720;82.9;0;82.9;8.69;82.89;0;82.89;8.69;0;0.01;0.01;0;0.33;0;10.07;2184
277956;23HS;FAZE;MAUS;17;4/14/2019 7:00 AM;4/17/2019 11:36 AM;718.9;704;598.32;78.83;683.77;79.76;12;28.5;0.3;C;76.6;85.45;0.93;719;85.45;0.93;86.38;8.32;85.45;0.93;86.38;8.32;0;0;0;0;9.46;0.17;9.39;76
280036;17HL;FAZE;MAUS;97;6/10/2019 3:48 AM;6/13/2019 11:18 AM;718;704;775.6;187;860.9;187;8.5;19.5;0;C;79.2;85.1;0;718;85.3;0;85.3;8.42;85.1;0;85.1;8.44;0;0.2;0.2;0;9.09;0;9.07;79
283180;0T2N;FAZE;MAUS;49;7/21/2019 12:05 AM;7/24/2019 7:45 AM;704;704;556.5;284.5;637.5;284.5;11.5;23;0;C;79.58;81;0;704;81;0;81;8.69;81;0;81;8.69;0;0;0;0;8.91;0;8.85;79
283526;22I8;FAZE;MAUS;163;7/30/2019 11:00 AM;8/2/2019 7:00 PM;728;704;387.92;189.91;459.62;189.91;12;22;0.1;C;80;71.7;0;728;71.7;0;71.7;10.15;71.7;0;71.7;10.15;0;0;0;0;9.1;0;9.1;80
286183;17HL;FAZE;MAUS;125;8/15/2019 1:00 PM;8/18/2019 7:42 PM;733;704;908.8;173.1;989.8;173.1;13;31.5;0;C;78.7;81;0;733;81;0;81;9.05;81;0;81;9.05;0;0;0;0;9.4;0;9.31;78
286436;17MT;FAZE;MAUS;115;9/2/2019 3:18 PM;9/5/2019 5:00 PM;734;704;855.6;200.8;934.1;201.3;13;31.5;0;C;73.7;78.5;0;734;78.5;0.5;79;9.29;78.5;0;78.5;9.35;0.5;0;0.5;0;0.34;0;9.96;2137
286824;0T2N;FAZE;MAUS;67;9/3/2019 3:00 AM;9/6/2019 6:30 AM;703;704;253.8;199.1;320;199.1;14;33;0.1;C;75.5;66.2;0;703;66.2;0;66.2;10.62;66.2;0;66.2;10.62;0;0;0;0;0.32;0;9.31;2211
287565;1CQ3;FAZE;MAUS;157;9/9/2019 11:30 AM;9/12/2019 9:30 AM;720;704;628.98;61.4;701.07;61.4;13.5;30.5;0.1;C;70;72.09;0;720;72.09;0;72.09;9.99;72.09;0;72.09;9.99;0;0;0;0;0.33;0;10.29;2182
287084;25DB;FAZE;MAUS;105;9/14/2019 1:00 PM;9/17/2019 12:12 PM;718;704;746.4;296.9;813.9;297;11;23;0.1;C;69.2;65.8;0;696;67.5;0.1;67.6;10.62;65.8;0;65.8;10.58;0.1;1.7;1.8;12.22;10.11;12.22;10.06;71
288411;1CQ3;FAZE;MAUS;165;10/5/2019 3:00 PM;10/8/2019 7:30 PM;717;704;763.23;90.69;841.36;90.69;12.5;27.5;0.1;C;68;77.24;0;717;78.13;0;78.13;9.18;77.24;0;77.24;9.28;0;0.89;0.89;0;0.32;0;10.54;2212
288455;1LPY;FAZE;MAUS;151;10/7/2019 6:42 PM;10/10/2019 7:00 PM;720;704;641.1;158.6;704;158.6;14;34;0.1;C;72.3;62.9;0;717;62.9;0;62.9;11.45;62.9;0;62.9;11.4;0;0;0;0;0.33;0;9.92;2208
288163;0RRF;FLZA;ARAP;897;9/20/2019 6:30 AM;9/22/2019 8:00 AM;680;680;731.8;77;785.6;77;14.5;39.5;0;C;24;26.6;0;308;53.8;0;53.8;12.64;26.6;0;26.6;11.58;0;27.2;27.2;13.68;13.88;14.88;12.83;49
111413;6810;FLZA;BELM;457;5/3/2009 4:00 PM;5/5/2009 10:00 PM;712;712;1232.3;93;1307.8;93.5;14.5;39;0;C;5.48;6.2;0;80;75.5;0.5;76;9.37;6.2;0;6.2;12.9;0.5;69.3;69.8;9.05;0.48;0.43;14.6;1470
115631;6810;FLZA;BELM;491;7/12/2009 4:00 PM;7/14/2009 4:30 PM;705;705;808.8;95.6;884.6;95.6;14.5;39;0;C;5.5;7.3;0;80;75.8;0;75.8;9.3;7.3;0;7.3;10.96;0;68.5;68.5;9.12;14.69;14.71;14.55;48
118728;6810;FLZA;BELM;515;9/21/2009 9:12 PM;9/24/2009 2:36 AM;704;704;426.5;63.5;499.3;63.5;14.5;39;0;C;5.98;8.7;0;80;72.8;0;72.8;9.67;8.7;0;8.7;9.2;0;64.1;64.1;9.73;13.28;13.27;13.38;53
121030;121;FLZA;BELM;1295;10/1/2009 5:30 AM;10/3/2009 11:30 AM;704;700;345;62;393;70;12;20;3;C;7.5;5;1;82;48;8;56;12.57;5;1;6;13.67;7;43;50;12.44;0.5;0.44;10.93;1422
121880;129;FLZA;BELM;1017;10/14/2009 7:10 AM;10/16/2009 11:00 AM;688;687;769;96;805;104;12;23;4;C;7;4.5;1;86;36;8;44;15.64;4.5;1;5.5;15.64;7;31.5;38.5;15.64;13.49;13.68;12.29;51
130330;6810;FLZA;BELM;545;12/14/2009 5:00 PM;12/16/2009 5:30 PM;705;705;1081.52;69.5;1155.02;69.5;14.5;39;0;C;5.8;9;0;80;73.5;0;73.5;9.59;9;0;9;8.89;0;64.5;64.5;9.69;14.69;14.81;13.79;48
131310;131;FLZA;BELM;1003;12/20/2009 5:00 AM;12/23/2009 2:30 AM;785;780;590;138;635;144;;;;C;4.67;3;1.7;63;45;6;51;15.39;3;1.7;4.7;13.4;4.3;42;46.3;15.59;11.38;11.22;13.49;69
135408;6810;FLZA;BELM;563;1/8/2010 9:30 PM;1/10/2010 9:30 PM;705;705;587.5;46;652.6;46;14.5;39;0;C;5.1;7.4;0;80;65.1;0;65.1;10.83;7.4;0;7.4;10.81;0;57.7;57.7;10.83;0.48;0.43;15.69;1464
138416;125;FLZA;BELM;1275;2/5/2010 9:00 PM;2/7/2010 11:30 PM;673;687;355;133;394;140;12;20;3.5;C;5.83;0.64;5.39;81;39;7;46;14.63;0.64;5.39;6.03;13.43;1.61;38.36;39.97;14.81;0.46;0.41;13.89;1466
149758;138;FLZA;BELM;1087;9/12/2010 4:00 AM;9/14/2010 7:30 AM;690;687;707;124;755;124;12.3;23;0.5;C;5.68;5.19;0;70;48;0;48;14.38;5.19;0;5.19;13.49;0;42.81;42.81;14.48;13.53;13.68;12.32;51
150819;132;FLZA;BELM;1119;10/14/2010 11:00 PM;10/17/2010 9:00 AM;679;699;740;127;784;140;12;23;1;C;6.83;5;2;70;44;13;57;11.91;5;2;7;10;11;39;50;12.18;11.71;11.9;10.25;58
151554;138;FLZA;BELM;1099;10/27/2010 6:00 AM;10/29/2010 8:30 AM;687;687;297;167;345;168;12.3;23;0.5;C;5.55;5.65;0.12;70;48;1;49;14.02;5.65;0.12;5.77;12.13;0.88;42.35;43.23;14.27;13.74;13.88;12.61;50
152814;129;FLZA;BELM;1139;12/5/2010 8:10 PM;12/8/2010 2:00 AM;707;687;515;166;555;177;12;23;4;C;6;5.75;2.19;73;40;11;51;13.86;5.75;2.19;7.94;9.19;8.81;34.25;43.06;14.72;0.32;0.29;12.17;2189
153531;0L4J;FLZA;BELM;31;12/16/2010 9:00 AM;12/18/2010 7:30 AM;699;728;451;55.5;504.4;55.5;14;34.5;0;C;6.5;6.3;0;92;53.4;0;53.4;13.09;6.3;0;6.3;14.6;0;47.1;47.1;12.89;15.2;15.37;14.15;46
166223;132;FLZA;BELM;1201;7/4/2011 6:00 PM;7/8/2011 7:00 AM;710;728;829;97;855;104;12;23;1;C;7.66;7.35;1.27;72;26;7;33;21.52;7.35;1.27;8.62;8.35;5.73;18.65;24.38;26.17;0.24;0.22;9.4;2917
166830;131;FLZA;BELM;1197;7/15/2011 10:00 AM;7/17/2011 6:30 PM;696;728;807.89;151.05;854.97;153.38;12;23;1;C;6.5;4.6;0.19;79;47.08;2.33;49.41;14.09;4.6;0.19;4.79;16.49;2.14;42.48;44.62;13.83;12.43;12.46;12.15;56
170187;1452;FLZA;BELM;109;10/5/2011 11:30 AM;10/7/2011 1:50 PM;700;728;408;68.6;463.8;68.6;13.5;28;2.5;C;6.33;7.1;0;79;55.8;0;55.8;12.54;7.1;0;7.1;11.13;0;48.7;48.7;12.75;0.48;0.43;12.48;1466
170019;6810;FLZA;BELM;787;10/13/2011 8:00 PM;10/16/2011 3:18 AM;705;705;687.5;74.5;760.6;74.5;14;37;0;C;5.68;7.9;0;80;73.1;0;73.1;9.64;7.9;0;7.9;10.13;0;65.2;65.2;9.59;12.82;12.67;14.08;55
170747;0L4J;FLZA;BELM;133;10/20/2011 8:00 PM;10/23/2011 1:00 AM;703;728;329;76.3;395.7;76.3;13;31;0;C;6;8.3;0;81;66.7;0;66.7;10.54;8.3;0;8.3;9.76;0;58.4;58.4;10.65;13.26;13.23;13.5;53
172442;6826;FLZA;BELM;829;12/16/2011 12:00 PM;12/18/2011 7:00 PM;728;728;397.6;67;451.3;67;14.5;39.5;0;C;6;4.7;0;75;53.7;0;53.7;13.56;4.7;0;4.7;15.96;0;49;49;13.33;13.24;13.33;12.5;55
172944;134;FLZA;BELM;1271;12/20/2011 12:30 AM;12/22/2011 10:30 AM;760;728;580;60;638;60;;;;C;13.75;12.5;0;154;58;0;58;13.1;12.5;0;12.5;12.32;0;45.5;45.5;13.32;13.1;13.69;11.2;58
173679;6826;FLZA;BELM;847;1/23/2012 6:00 AM;1/25/2012 2:00 AM;728;728;634.4;77;684.6;77;14.5;37;0;C;5;5.3;0;75;50.2;0;50.2;14.5;5.3;0;5.3;14.15;0;44.9;44.9;14.54;16.55;16.74;15;44
174667;129;FLZA;BELM;1253;2/10/2012 8:30 AM;2/12/2012 4:00 PM;694;728;740.44;96.25;779;104;12;23;4;C;6;5.75;1;83;38.56;7.75;46.31;14.99;5.75;1;6.75;12.3;6.75;32.81;39.56;15.44;0.47;0.42;13.83;1471
174732;6826;FLZA;BELM;855;2/16/2012 5:30 AM;2/18/2012 10:00 AM;728;728;1043.1;95;1086.4;95;12;28.5;0;C;6;5;0;75;43.3;0;43.3;16.81;5;0;5;15;0;38.3;38.3;17.05;14;14.2;12.5;52
175063;0L4J;FLZA;BELM;181;3/7/2012 10:30 PM;3/10/2012 1:30 AM;705;728;944.9;90.9;1002.9;90.9;13;31;0;C;6.08;6.5;0;81;58;0;58;12.16;6.5;0;6.5;12.46;0;51.5;51.5;12.12;0.32;0.29;13.32;2187
176941;6810;FLZA;BELM;837;5/6/2012 4:30 PM;5/8/2012 5:24 PM;700;728;1235;96;1298.5;96;13.5;35;0;C;5.9;7.5;0;75;63.5;0;63.5;11.02;7.5;0;7.5;10;0;56;56;11.16;0.48;0.43;12.71;1464
179518;4321;FLZA;BELM;83;7/14/2012 4:42 PM;7/16/2012 11:00 PM;714;728;755.6;145.3;819.3;145.3;13;32.5;0;C;6;8.3;0;82;63.7;0;63.7;11.21;8.3;0;8.3;9.88;0;55.4;55.4;11.41;13.22;13.17;13.67;54
181400;146;FLZA;BELM;123;8/29/2012 5:30 AM;8/31/2012 1:06 PM;706;728;1538;63;1591;63;13;31;0;C;4.9;4.6;0;78;53;0;53;13.32;4.6;0;4.6;16.96;0;48.4;48.4;12.98;12.84;12.53;15.92;55
192184;6810;FLZA;BELM;905;12/25/2012 6:48 PM;12/28/2012 12:36 AM;700;728;1164.9;45.6;1239.1;45.6;13.5;35;0;C;5.5;8;0;79;74.2;0;74.2;9.43;8;0;8;9.88;0;66.2;66.2;9.38;13.21;13.07;14.36;53
193573;6810;FLZA;BELM;913;1/15/2013 3:42 PM;1/18/2013 5:06 AM;700;728;803.2;60.6;879.3;60.6;13.5;35;0;C;5.8;8.4;0;78;76.1;0;76.1;9.2;8.4;0;8.4;9.29;0;67.7;67.7;9.19;11.48;11.27;13.45;61
193836;131;FLZA;BELM;1291;1/22/2013 8:30 PM;1/25/2013 3:00 AM;667;728;448;182.5;500;185;12;23;1;C;6;6;0.5;80;52;2.5;54.5;12.24;6;0.5;6.5;12.31;2;46;48;12.23;12.35;12.23;13.33;54
204965;134;FLZA;BELM;1433;9/20/2013 4:50 AM;9/22/2013 3:30 PM;725;728;762;75.36;823.72;78;11.8;23;1;C;6;5;0.2;84;61.72;2.64;64.36;11.26;5;0.2;5.2;16.15;2.44;56.72;59.16;10.84;12.5;12.33;14;58
210843;0F3V;FLZA;BELM;549;12/13/2013 12:30 AM;12/15/2013 11:30 AM;706;728;838.5;75.6;910;76.6;13.5;32;0.5;C;6.5;8.6;0.1;80;71.5;1;72.5;9.74;8.6;0.1;8.7;9.2;0.9;62.9;63.8;9.81;11.97;11.92;12.31;59
212033;17MJ;FLZA;BELM;205;1/5/2014 6:30 PM;1/7/2014 5:00 PM;728;728;406;131;471;133;13;30;1;C;7;5;0.2;90;65;2;67;10.87;5;0.2;5.2;17.31;1.8;60;61.8;10.32;0.5;0.44;12.86;1462
213922;1B4X;FLZA;BELM;121;2/15/2014 12:00 AM;2/17/2014 2:30 PM;728;728;704.49;64.43;767.02;64.43;12.5;27;0;C;5.7;6;0;77;62.53;0;62.53;11.64;6;0;6;12.83;0;56.53;56.53;11.52;11.74;11.56;13.51;62
216099;1BW2;FLZA;BELM;161;4/10/2014 9:20 PM;4/12/2014 11:30 PM;728;728;321;87;377;87.5;13;30;1;C;7;8.25;0.29;93;56;0.5;56.5;12.88;8.25;0.29;8.54;10.89;0.21;47.75;47.96;13.24;0.5;0.44;13.29;1466
222954;108Z;FLZA;BELM;201;11/9/2014 3:00 PM;11/12/2014 2:30 AM;729;729;938.5;48.5;1006.8;48.5;12.5;35.5;0;C;6.1;6.5;0;85;68.3;0;68.3;10.67;6.5;0;6.5;13.08;0;61.8;61.8;10.42;0.34;0.3;13.93;2171
233404;17MJ;FLZA;BELM;415;10/24/2015 3:12 AM;10/25/2015 11:42 PM;698;728;985.78;162.59;1052.6;164.1;13;30;1;C;6.25;7.82;0;84;66.82;1.51;68.33;10.22;7.82;0;7.82;10.74;1.51;59;60.51;10.15;15.86;16.26;13.44;44
241290;139;FLZA;BELM;1593;8/3/2016 2:30 AM;8/5/2016 2:00 PM;704;728;549;127;596;127;12.3;23;0.5;C;6.08;5;0;80;47;0;47;14.98;5;0;5;16;0;42;42;14.86;0.48;0.42;13.16;1475
243996;6826;FLZA;BELM;1323;11/8/2016 12:00 PM;11/10/2016 8:30 PM;710;710;314.6;72.9;375.1;73.8;12;31;0;C;5.5;7.3;0;82;60.5;0.9;61.4;11.56;7.3;0;7.3;11.23;0.9;53.2;54.1;11.61;0.48;0.43;14.91;1472
244451;0AEY;FLZA;BELM;611;11/22/2016 7:30 AM;11/24/2016 9:30 PM;737;719;807.6;38.5;850.2;38.5;13.5;35.2;0.1;C;5.5;5.4;0;82;42.6;0;42.6;17.3;5.4;0;5.4;15.19;0;37.2;37.2;17.61;11.89;11.59;14.91;62
245232;0W5S;FLZA;BELM;673;12/17/2016 11:30 AM;12/19/2016 4:30 PM;720;728;1033.69;135.27;1098.75;135.27;14.2;51.2;0;C;5.1;7;0;77;65.06;0;65.06;11.07;7;0;7;11;0;58.06;58.06;11.07;13.58;13.42;15.1;53
248654;1AFA;FLZA;BELM;225;4/13/2017 2:30 PM;4/15/2017 7:12 PM;710;728;1331.3;72;1392;72;13.5;31.5;0.1;C;5.5;4.4;0;70;60.7;0;60.7;11.7;4.4;0;4.4;15.91;0;56.3;56.3;11.37;13.65;13.76;12.73;52
248740;1VAF;FLZA;BELM;99;4/26/2017 1:30 PM;4/29/2017 4:10 AM;707;719;286.44;155.1;341.2;155.1;13;30;0;C;6.7;5.04;0;80;54.76;0;54.76;12.91;5.04;0;5.04;15.87;0;49.72;49.72;12.61;11.4;11.34;11.94;62
249246;6826;FLZA;BELM;1363;5/4/2017 1:00 PM;5/6/2017 11:00 PM;716;716;787.6;27.8;839.9;27.8;12;31;0;C;5.5;6.7;0;82;52.3;0;52.3;13.69;6.7;0;6.7;12.24;0;45.6;45.6;13.9;0.49;0.43;14.91;1474
250403;6826;FLZA;BELM;1381;6/24/2017 6:30 PM;6/27/2017 3:06 AM;704;704;775.6;58.3;830.1;58.3;12;31;0;C;6.1;6;0;79;54.5;0;54.5;12.92;6;0;6;13.17;0;48.5;48.5;12.89;12.57;12.53;12.95;56
250544;1VAF;FLZA;BELM;121;6/29/2017 5:30 AM;7/1/2017 8:36 AM;713;719;189.1;182.2;242.9;182.2;13;30;0;C;7.6;5.7;0;80;53.8;0;53.8;13.25;5.7;0;5.7;14.04;0;48.1;48.1;13.16;13.98;14.59;10.53;51
251524;1T1I;FLZA;BELM;219;7/31/2017 6:00 PM;8/2/2017 7:00 PM;685;728;605.95;153.77;671.88;153.77;14;34.5;0;C;5;7.09;0;82;65.93;0;65.93;10.39;7.09;0;7.09;11.57;0;58.84;58.84;10.25;13.98;13.7;16.4;49
251511;1700;FLZA;BELM;115;8/7/2017 8:42 PM;8/10/2017 3:30 PM;715;719;498.4;79.8;543.8;79.9;12.5;28.9;0.1;C;6.49;5.6;0;88;45.4;0.1;45.5;15.71;5.6;0;5.6;15.71;0.1;39.8;39.9;15.71;0.32;0.29;13.56;2202
261846;0F3V;FLZA;BELM;941;12/28/2017 2:30 PM;12/31/2017 10:30 AM;710;728;721.9;31.26;773.2;32.42;11;21;0.5;C;5.7;7.8;0.11;81;51.3;1.16;52.46;13.53;7.8;0.11;7.91;10.24;1.05;43.5;44.55;14.12;10.44;10.1;14.21;68
263776;17MJ;FLZA;BELM;653;2/28/2018 1:18 AM;3/2/2018 2:00 AM;719;728;865;173;930;173;13;30;1;C;7;8;0;76;65;0;65;11.06;8;0;8;9.5;0;57;57;11.28;14.98;15.68;10.86;48
276813;24IQ;FLZA;BELM;67;3/12/2019 6:42 PM;3/14/2019 6:00 PM;694;719;442.75;146.48;493.74;146.48;12.5;25.5;0;C;6.8;6.57;0;74;50.99;0;50.99;13.61;6.57;0;6.57;11.26;0;44.42;44.42;13.96;14.77;15.42;10.88;47
291416;0T2N;FLZA;BELM;93;12/5/2019 5:30 PM;12/7/2019 6:30 PM;727;719;347.7;130.9;394.6;130.9;11.5;23;0;C;6.5;5.9;0;83;46.9;0;46.9;15.5;5.9;0;5.9;14.07;0;41;41;15.71;0.5;0.44;12.77;1465
103209;6868;FLZA;COAR;173;2/17/2009 5:00 AM;2/23/2009 6:48 PM;1792;1794;115.73;58.4;178.64;64.49;13.8;17;1.5;L;131.8;51.75;5.1;1383;62.91;6.09;69;25.97;51.75;5.1;56.85;24.33;0.99;11.16;12.15;33.66;11.41;16.23;10.49;157
103809;5903;FLZA;COAR;1267;2/21/2009 10:30 AM;2/27/2009 7:54 PM;1826;1826;123.13;60;185.98;65.7;15.25;13;1;L;127.1;50.86;2.85;1437;62.85;5.7;68.55;26.64;50.86;2.85;53.71;26.75;2.85;11.99;14.84;26.21;11.93;15.02;11.31;153
104331;8798;FLZA;COAR;127;3/2/2009 5:30 PM;3/10/2009 7:30 PM;1801;1801;302.07;78.74;364.66;87.02;15;18.1;1.6;L;124.08;51.2;5.23;1340;62.59;8.28;70.87;25.41;51.2;5.23;56.43;23.75;3.05;11.39;14.44;31.93;0.31;0.08;10.8;5810
105077;5839;FLZA;COAR;1249;3/12/2009 2:48 PM;3/21/2009 6:42 PM;1800;1798;278.48;43.2;351.82;52.13;13;12.25;1;L;115;57.61;4.7;1412;73.34;8.93;82.27;21.88;57.61;4.7;62.31;22.66;4.23;15.73;19.96;19.44;8.22;3.73;12.28;219
112750;5557;FLZA;COAR;791;5/8/2009 9:30 AM;5/15/2009 6:48 PM;1812;1799;284.31;56.18;;;15;14;1;L;121;60.36;7.13;1411;;;;;60.36;7.13;67.49;20.91;;;;;10.24;7.16;11.66;177
113465;5839;FLZA;COAR;1273;5/15/2009 8:00 AM;5/23/2009 6:12 PM;1804;1808;165.86;34.58;242.16;42.68;15;15.25;1;L;119.9;60.68;4.82;1419;76.3;8.1;84.4;21.37;60.68;4.82;65.5;21.66;3.28;15.62;18.9;20.37;8.93;4.69;11.83;202
115638;8798;FLZA;COAR;173;7/8/2009 1:30 AM;7/15/2009 6:30 PM;1792;1792;332.01;88.69;400.09;96.87;14.5;15.75;1.5;L;121.1;50.49;6.03;1204;68.08;8.18;76.26;23.5;50.49;6.03;56.52;21.3;2.15;17.59;19.74;29.79;9.69;9.2;9.94;185
116511;5903;FLZA;COAR;1315;7/19/2009 11:00 AM;7/26/2009 6:42 PM;1795;1795;89.72;10.28;158.06;17.62;15.25;13;1;L;135.68;48.3;7.34;1300;68.34;7.34;75.68;23.72;48.3;7.34;55.64;23.36;0;20.04;20.04;24.7;10.26;12.59;9.58;175
116691;6135;FLZA;COAR;1283;7/25/2009 9:18 AM;7/31/2009 6:42 PM;1828;1828;240.46;26.1;310.25;33.21;15;15.25;1;L;118.1;56.95;5.56;1183;69.79;7.11;76.9;23.77;56.95;5.56;62.51;18.92;1.55;12.84;14.39;44.82;11.95;18.48;10.02;153
117373;8798;FLZA;COAR;183;8/5/2009 11:12 PM;8/17/2009 8:12 PM;1785;1785;347.57;93.69;405.86;104.6;14.5;15.75;1.5;L;108.5;46.86;4.67;1097;58.29;10.91;69.2;25.79;46.86;4.67;51.53;21.29;6.24;11.43;17.67;38.94;0.74;0.3;10.11;2421
118276;5557;FLZA;COAR;825;8/23/2009 2:12 PM;8/29/2009 6:36 PM;1803;1812;110.9;23.34;;;15;14;1;L;113.5;55.75;5.46;1418;;;;;55.75;5.46;61.21;23.17;;;;;12.18;11.16;12.49;148
119428;5557;FLZA;COAR;833;9/12/2009 4:00 AM;9/19/2009 5:54 PM;1798;1810;300.28;49.81;;;15;14;1;L;116.4;56.03;6;1411;;;;;56.03;6;62.03;22.75;;;;;9.93;5.99;12.12;181
121549;5903;FLZA;COAR;1343;10/2/2009 4:00 AM;10/9/2009 7:30 PM;1819;1819;82.32;74.41;144.93;82;15.25;13;1;L;133.2;51.07;5.05;1439;62.61;7.59;70.2;25.91;51.07;5.05;56.12;25.64;2.54;11.54;14.08;26.99;0.36;0.08;10.8;5103
124308;5557;FLZA;COAR;847;10/27/2009 12:48 AM;11/2/2009 6:30 PM;1807;1810;241.7;50.58;;;15;14;1;L;114.4;56.42;6.39;1421;;;;;56.42;6.39;62.81;22.62;;;;;11.22;8.28;12.42;161
127188;5903;FLZA;COAR;1359;11/15/2009 4:42 AM;11/21/2009 6:24 PM;1826;1826;134.21;33.31;194.18;39.25;15.25;13;1;L;132.6;48.92;5.01;1444;59.97;5.94;65.91;27.7;48.92;5.01;53.93;26.78;0.93;11.05;11.98;31.89;11.63;15.66;10.89;157
132228;5903;FLZA;COAR;1369;12/16/2009 9:30 AM;12/22/2009 7:30 PM;1834;1834;338.35;49.18;398.55;54.97;15.25;13;1;L;128;48.49;4.64;1437;60.2;5.79;65.99;27.79;48.49;4.64;53.13;27.05;1.15;11.71;12.86;30.87;11.91;15.27;11.23;154
136528;5903;FLZA;COAR;1379;1/9/2010 5:00 AM;1/15/2010 6:36 PM;1843;1843;179.92;26.46;244.94;32.37;15.25;13;1;L;133.4;52.78;5.91;1463;65.02;5.91;70.93;25.98;52.78;5.91;58.69;24.93;0;12.24;12.24;31.05;11.74;16.1;10.97;157
147691;5557;FLZA;COAR;945;7/14/2010 11:00 AM;7/21/2010 5:12 PM;1795;1795;86.6;49.9;159.8;59.3;15;14;1;L;118.3;55.3;6.7;1404;73.2;9.4;82.6;21.73;55.3;6.7;62;22.65;2.7;17.9;20.6;18.98;10.32;7.02;11.87;174
151813;5839;FLZA;COAR;1473;10/24/2010 2:00 AM;11/7/2010 6:18 PM;1814;1829;95;16;151.5;29.3;15;15.25;1;L;116.8;52.31;14.14;1439;56.5;13.3;69.8;25.99;52.31;14.14;66.45;21.66;-0.84;4.19;3.35;111.94;5.15;1.59;12.32;352
152293;6135;FLZA;COAR;1427;11/6/2010 9:00 AM;11/13/2010 5:18 PM;1795;1795;351.5;21.5;411.4;29.6;15;15.25;1;L;128.4;52;7.5;1064;59.9;8.1;68;26.4;52;7.5;59.5;17.88;0.6;7.9;8.5;86;0.48;0.2;8.29;3728
152485;6868;FLZA;COAR;379;11/11/2010 9:42 PM;11/18/2010 4:36 PM;1762;1790;421.9;84;482;91.8;13.8;17;1.5;L;110;47.5;5.1;1375;60.1;7.8;67.9;25.95;47.5;5.1;52.6;26.14;2.7;12.6;15.3;25.29;10.88;7.44;12.5;162
152477;5557;FLZA;COAR;963;11/14/2010 7:42 PM;11/21/2010 4:12 PM;1398;1398;361.5;48.7;431.3;58.7;15;14;1;L;109.5;55.1;7.3;1398;69.8;10;79.8;17.52;55.1;7.3;62.4;22.4;2.7;14.7;17.4;0;8.52;0;12.77;164
153423;6868;FLZA;COAR;383;11/27/2010 12:18 PM;12/14/2010 6:30 PM;1770;1790;291.8;59.1;357.4;75.3;13.8;17;1.5;L;137.49;60.4;5.7;1393;65.6;16.2;81.8;21.64;60.4;5.7;66.1;21.07;10.5;5.2;15.7;24.01;4.28;1.36;10.13;414
157182;8798;FLZA;COAR;379;1/16/2011 2:18 PM;1/25/2011 7:00 PM;2335;1778;107.84;34.82;200.75;44.81;14.5;15.75;1.5;L;123;51.52;5.6;1085;92.91;9.99;102.9;22.69;51.52;5.6;57.12;19;4.39;41.39;45.78;27.3;10.61;12.89;8.82;220
